lat,lon,height
45.36648964,-75.77921122,0.000
45.36648979,-75.7792127,0.000
45.36649035,-75.77920474,0.000
45.36647291,-75.77921272,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.37008852,-75.77058762,0.000
45.39363352,-75.71688544,0.000
45.36247684,-75.78843819,0.000
45.3678336,-75.77582526,0.000
45.35695032,-75.8006295,0.000
45.35694851,-75.80061435,0.000
45.39329072,-75.71759728,0.000
45.39047668,-75.72404257,0.000
45.36727142,-75.77744623,0.000
45.35883197,-75.79638147,0.000
45.39011608,-75.72494159,0.000
45.38966318,-75.72584586,0.000
45.38965716,-75.72584594,0.000
45.38968135,-75.7258627,0.000
45.38965998,-75.72587285,0.000
45.38965349,-75.72586735,0.000
45.38967311,-75.7258601,0.000
45.38967533,-75.72586278,0.000
45.38965722,-75.72585448,0.000
45.38510167,-75.73977104,0.000
45.37182517,-75.76701052,0.000
45.3718144,-75.76701625,0.000
45.37181429,-75.76699917,0.000
45.37182041,-75.76701617,0.000
45.37182025,-75.76699055,0.000
45.37182542,-75.76699694,0.000
45.37182242,-75.76699729,0.000
45.3718267,-75.76699108,0.000
45.37182649,-75.76702463,0.000
45.37183245,-75.76701601,0.000
45.37180832,-75.76700778,0.000
45.37183431,-75.76699913,0.000
45.39399626,-75.71597787,0.000
45.39399626,-75.71597787,0.000
45.39399621,-75.71597394,0.000
45.3939962,-75.71596933,0.000
45.38930675,-75.72674659,0.000
45.38929992,-75.7267408,0.000
45.38930518,-75.72674051,0.000
45.38929421,-75.72673639,0.000
45.38345323,-75.73954727,0.000
45.3834301,-75.7395764,0.000
45.38345925,-75.73954719,0.000
45.38344134,-75.73954068,0.000
45.38345,-75.73955926,0.000
45.38345704,-75.73955239,0.000
45.38345365,-75.73954543,0.000
45.38344511,-75.73955165,0.000
45.38344727,-75.73955589,0.000
45.38345323,-75.73954727,0.000
45.38344721,-75.73954735,0.000
45.383424,-75.73954097,0.000
45.38344709,-75.7395297,0.000
45.38345216,-75.73955155,0.000
45.38343698,-75.73953259,0.000
45.38343698,-75.73953259,0.000
45.38344733,-75.73956443,0.000
45.38344515,-75.73955769,0.000
45.38344115,-75.7395517,0.000
45.3834371,-75.73955175,0.000
45.38342413,-75.73954929,0.000
45.38344929,-75.7395395,0.000
45.37592718,-75.75764124,0.000
45.37592641,-75.75764174,0.000
45.37592017,-75.7576382,0.000
45.37592619,-75.75763812,0.000
45.37592833,-75.75763626,0.000
45.37591794,-75.75764455,0.000
45.37592619,-75.75763812,0.000
45.37593693,-75.75763615,0.000
45.37593261,-75.75764231,0.000
45.37592622,-75.75764239,0.000
45.37593711,-75.75764261,0.000
45.3759443,-75.75764642,0.000
45.37592841,-75.75764846,0.000
45.37493615,-75.75990781,0.000
45.37493606,-75.75992109,0.000
45.39278547,-75.71876182,0.000
45.39280949,-75.71875294,0.000
45.38666706,-75.73257841,0.000
45.38666068,-75.73258027,0.000
45.38666429,-75.73257418,0.000
45.38666492,-75.7325683,0.000
45.38666912,-75.73256806,0.000
45.38666054,-75.73256812,0.000
45.3866597,-75.73257424,0.000
45.38666216,-75.73258118,0.000
45.38665502,-75.73257857,0.000
45.38666916,-75.73257411,0.000
45.38695113,-75.73185703,0.000
45.35351955,-75.8465099,0.000
45.35349902,-75.84651568,0.000
45.35352006,-75.8465227,0.000
45.35351363,-75.84652705,0.000
45.35351077,-75.84652133,0.000
45.3535157,-75.84651671,0.000
45.35350761,-75.84652712,0.000
45.35350285,-75.84654474,0.000
45.35352552,-75.8465013,0.000
45.36282668,-75.78724648,0.000
45.36423892,-75.78441167,0.000
45.36423686,-75.78442378,0.000
45.39085368,-75.72316181,0.000
45.39085368,-75.72316242,0.000
45.35946073,-75.79532592,0.000
45.35948157,-75.79533761,0.000
45.35946943,-75.79532069,0.000
45.35946565,-75.79533958,0.000
45.35946618,-75.79532576,0.000
45.35946339,-75.79533466,0.000
45.3594907,-75.79533921,0.000
45.35946964,-75.79535484,0.000
45.35945142,-75.79532945,0.000
45.35948152,-75.79532907,0.000
45.35945857,-75.79533363,0.000
45.35945142,-75.79532945,0.000
45.35946349,-75.79533357,0.000
45.35945845,-75.79531942,0.000
45.39760465,-75.70771501,0.000
45.39760579,-75.70769283,0.000
45.39762258,-75.70769768,0.000
45.3976079,-75.7077107,0.000
45.3976156,-75.70771757,0.000
45.39761656,-75.70769776,0.000
45.3976168,-75.70772209,0.000
45.39761266,-75.70771063,0.000
45.39762264,-75.70770622,0.000
45.39760459,-75.70770647,0.000
45.3762616,-75.75650485,0.000
45.33878729,-75.89985724,0.000
45.33883213,-75.8998548,0.000
45.36079117,-75.79226207,0.000
45.36079112,-75.79225353,0.000
45.36077936,-75.7922583,0.000
45.36079725,-75.79227053,0.000
45.3607915,-75.79225425,0.000
45.36078514,-75.79225944,0.000
45.36079156,-75.79225413,0.000
45.36078724,-75.7922543,0.000
45.36078303,-75.79226644,0.000
45.36079112,-75.79225353,0.000
45.36078527,-75.79228036,0.000
45.36079112,-75.79225353,0.000
45.36077505,-75.79226654,0.000
45.36078516,-75.79226214,0.000
45.36079128,-75.79227914,0.000
45.36079719,-75.79226199,0.000
45.3607949,-75.79228769,0.000
45.35710248,-75.80066666,0.000
45.39856551,-75.70562736,0.000
45.35208076,-75.83335255,0.000
45.33853684,-75.90257643,0.000
45.3561498,-75.80282014,0.000
45.3561334,-75.80282762,0.000
45.3561443,-75.80281522,0.000
45.35614377,-75.8028165,0.000
45.36334187,-75.78645,0.000
45.36334966,-75.78641939,0.000
45.36583703,-75.78082499,0.000
45.38799344,-75.72953805,0.000
45.36915127,-75.77274446,0.000
45.36915144,-75.77273165,0.000
45.36916537,-75.77273915,0.000
45.36915723,-75.77273585,0.000
45.36916,-75.77273932,0.000
45.36916292,-75.77272332,0.000
45.36915117,-75.77273166,0.000
45.36915723,-75.77273585,0.000
45.36914638,-75.77271952,0.000
45.36915122,-75.77273593,0.000
45.36915133,-75.77272911,0.000
45.36915395,-75.77275078,0.000
45.36914039,-75.77274137,0.000
45.36916171,-75.77273045,0.000
45.36914648,-75.77271963,0.000
45.36915718,-75.77272731,0.000
45.36915132,-75.772753,0.000
45.36916314,-75.77271869,0.000
45.36915937,-75.77273759,0.000
45.3691466,-75.77273776,0.000
45.36914648,-75.77271963,0.000
45.35454358,-75.80642467,0.000
45.35455179,-75.80644743,0.000
45.34129874,-75.8892853,0.000
45.35091373,-75.82925342,0.000
45.3426384,-75.88619041,0.000
45.40059582,-75.70074475,0.000
45.35439928,-75.85859026,0.000
45.35094418,-75.86670263,0.000
45.35523489,-75.85243402,0.000
45.35146569,-75.86562565,0.000
45.34579209,-75.87875016,0.000
45.34711368,-75.87573395,0.000
45.34690412,-75.87629913,0.000
45.3453311,-75.87982659,0.000
45.34514629,-75.8802001,0.000
45.33927387,-75.89528183,0.000
45.33938529,-75.89472587,0.000
45.33807275,-75.9071439,0.000
45.33847596,-75.9097511,0.000
45.3529923,-75.8448342,0.000
45.35343402,-75.84628893,0.000
45.39787473,-75.70662484,0.000
45.34982943,-75.86944895,0.000
45.34853942,-75.87242533,0.000
45.35238567,-75.83558593,0.000
45.38143755,-75.74318617,0.000
45.38145939,-75.74321322,0.000
45.37155133,-75.76729292,0.000
45.354315,-75.80655704,0.000
45.37760842,-75.75339703,0.000
45.37785346,-75.75280416,0.000
45.37811906,-75.75218371,0.000
45.36554589,-75.78099963,0.000
45.36442042,-75.78367146,0.000
45.38021703,-75.74743776,0.000
45.36736907,-75.77693342,0.000
45.36894218,-75.77315312,0.000
45.3683828,-75.77455781,0.000
45.36899658,-75.77302824,0.000
45.38953453,-75.72551446,0.000
45.34996885,-75.8166522,0.000
45.35083279,-75.81470104,0.000
45.38246332,-75.74059019,0.000
45.37175251,-75.76675231,0.000
45.38368029,-75.73929652,0.000
45.38358602,-75.7394033,0.000
45.35997161,-75.79382226,0.000
45.38597401,-75.7341716,0.000
45.38611131,-75.73386925,0.000
45.38642877,-75.73311859,0.000
45.38219547,-75.74322706,0.000
45.3697577,-75.77170861,0.000
45.37006134,-75.77103636,0.000
45.36062477,-75.79260567,0.000
45.36427494,-75.78434847,0.000
45.36427269,-75.78428917,0.000
45.39698055,-75.70918651,0.000
45.37981351,-75.74871727,0.000
45.34907466,-75.81983024,0.000
45.36322356,-75.78670793,0.000
45.36324712,-75.78666941,0.000
45.35660149,-75.80179136,0.000
45.35988526,-75.79442758,0.000
45.37368267,-75.76280517,0.000
45.38435665,-75.74146773,0.000
45.38477776,-75.74073671,0.000
45.38461544,-75.74105971,0.000
45.38506876,-75.73991435,0.000
45.3849812,-75.74013864,0.000
45.39121162,-75.72236153,0.000
45.3915632,-75.72157888,0.000
45.36216674,-75.78918614,0.000
45.3976997,-75.70753427,0.000
45.36124663,-75.79126561,0.000
45.39907831,-75.70440351,0.000
45.37614003,-75.75715693,0.000
45.37618133,-75.75707111,0.000
45.39596347,-75.71149403,0.000
45.36362391,-75.78589597,0.000
45.3386485,-75.91170255,0.000
45.33867558,-75.91174464,0.000
45.33865891,-75.91170372,0.000
45.33864322,-75.91172362,0.000
45.3386544,-75.91166294,0.000
45.33865096,-75.91166971,0.000
45.33865459,-75.91169973,0.000
45.33866405,-75.91167205,0.000
45.33865096,-75.91166971,0.000
45.33864525,-75.91170053,0.000
45.33864771,-75.91168295,0.000
45.37769056,-75.67556329,0.000
45.43096368,-75.65495088,0.000
45.43035093,-75.65481139,0.000
45.3889235,-75.62067095,0.000
45.27343377,-75.68267979,0.000
45.4311428,-75.63437832,0.000
45.30651677,-75.98846161,0.000
45.34439644,-76.03559057,0.000
45.26966057,-75.94187661,0.000
45.45767476,-76.20143199,0.000
45.26783074,-75.93921061,0.000
45.26781866,-75.93920221,0.000
45.26782467,-75.93920215,0.000
45.26782687,-75.93922929,0.000
45.26781893,-75.93920718,0.000
45.26782472,-75.93921067,0.000
45.26781874,-75.93921926,0.000
45.26781836,-75.93921749,0.000
45.2678368,-75.93921908,0.000
45.26782476,-75.9392192,0.000
45.26781878,-75.93922778,0.000
45.26781904,-75.93924001,0.000
45.26781272,-75.93921932,0.000
45.26782472,-75.93921067,0.000
45.26784039,-75.93925612,0.000
45.26781749,-75.93923045,0.000
45.26781749,-75.93923045,0.000
45.26782816,-75.93922343,0.000
45.26781882,-75.9392363,0.000
45.26782472,-75.93921067,0.000
45.26783078,-75.93921914,0.000
45.26782265,-75.93922348,0.000
45.2678248,-75.93922772,0.000
45.2798217,-75.9555081,0.000
45.2798136,-75.9555004,0.000
45.34901969,-76.04136806,0.000
45.2758306,-75.95048281,0.000
45.27583436,-75.9504541,0.000
45.33455195,-76.023261,0.000
45.33454819,-76.02328847,0.000
45.33451284,-76.02332292,0.000
45.3345494,-76.02328236,0.000
45.31382542,-75.99753597,0.000
45.29317202,-75.97205407,0.000
45.29317808,-75.97206254,0.000
45.34278083,-76.0336216,0.000
45.27249159,-75.9461956,0.000
45.2675194,-75.93006123,0.000
45.26751538,-75.93004082,0.000
45.26749524,-75.93004442,0.000
45.26751334,-75.93005277,0.000
45.26750737,-75.93006135,0.000
45.26751225,-75.93005548,0.000
45.26751378,-75.93005459,0.000
45.26751363,-75.93003644,0.000
45.2675253,-75.9300356,0.000
45.2675194,-75.93006123,0.000
45.26751932,-75.93004418,0.000
45.26750126,-75.93004436,0.000
45.2675133,-75.93004424,0.000
45.26751188,-75.93005102,0.000
45.37315834,-76.09579111,0.000
45.37315105,-76.09580236,0.000
45.277639,-75.95271391,0.000
45.27762711,-75.95273917,0.000
45.27763298,-75.95271397,0.000
45.2776271,-75.9527357,0.000
45.27761782,-75.95272041,0.000
45.27763306,-75.95273102,0.000
45.2776236,-75.95271728,0.000
45.30293178,-75.98404585,0.000
45.38478029,-76.11209248,0.000
45.37343127,-76.09777745,0.000
45.27013888,-75.94257166,0.000
45.3499165,-76.04244028,0.000
45.43806641,-76.17739499,0.000
45.45697041,-76.20057262,0.000
45.28101318,-75.95701452,0.000
45.27906309,-75.954518,0.000
45.27909807,-75.95457705,0.000
45.27954795,-75.95514116,0.000
45.3468797,-76.03869937,0.000
45.41505002,-76.14777566,0.000
45.26872465,-75.94051063,0.000
45.26933062,-75.94140279,0.000
45.27438155,-75.94857036,0.000
45.27428137,-75.94852414,0.000
45.27321815,-75.94711546,0.000
45.33319638,-76.02152292,0.000
45.32908847,-76.01634173,0.000
45.3189297,-76.00417745,0.000
45.33423166,-76.0228557,0.000
45.31320201,-75.99675663,0.000
45.30175834,-75.98256963,0.000
45.28394989,-75.96072246,0.000
45.28405989,-75.96081947,0.000
45.29040514,-75.96870726,0.000
45.28910008,-75.96701349,0.000
45.28562995,-75.96282486,0.000
45.29267551,-75.97141908,0.000
45.34002916,-76.03021657,0.000
45.33563332,-76.02469917,0.000
45.35825639,-76.06392666,0.000
45.37287964,-76.09358126,0.000
45.36515476,-76.08028334,0.000
45.35756841,-76.05404064,0.000
45.27599585,-75.95065263,0.000
45.27731922,-75.95229247,0.000
45.28200633,-75.95827546,0.000
45.28201407,-75.95824843,0.000
45.28200393,-75.95825492,0.000
45.28201227,-75.9582644,0.000
45.28200092,-75.95824943,0.000
45.46527652,-75.52817526,0.000
45.46527701,-75.52819776,0.000
45.4059634,-75.72899139,0.000
45.4059742,-75.72901366,0.000
45.40598338,-75.72901577,0.000
45.40776272,-75.73000188,0.000
45.40625591,-75.72917123,0.000
45.44086153,-75.62785664,0.000
45.44175021,-75.62845049,0.000
45.44167966,-75.62840256,0.000
45.41585467,-75.68600643,0.000
45.41546401,-75.6856511,0.000
45.41800754,-75.68784172,0.000
45.41900773,-75.6887091,0.000
45.41796113,-75.6878149,0.000
45.43327807,-75.62831816,0.000
45.44249697,-75.63452845,0.000
45.44391855,-75.4826871,0.000
45.44300888,-75.48038067,0.000
45.36494654,-75.74736101,0.000
45.36841696,-75.7467339,0.000
45.29741295,-75.88953361,0.000
45.29741902,-75.88954208,0.000
45.29741298,-75.88953823,0.000
45.29741305,-75.88955067,0.000
45.29740489,-75.88956202,0.000
45.29740667,-75.88955251,0.000
45.29740698,-75.88954221,0.000
45.29742499,-75.88953348,0.000
45.29741291,-75.88952508,0.000
45.29741305,-75.88955067,0.000
45.29740566,-75.88953956,0.000
45.29740811,-75.88954646,0.000
45.2974165,-75.8895655,0.000
45.29740092,-75.88953374,0.000
45.29742513,-75.88955907,0.000
45.29740359,-75.88955434,0.000
45.29741396,-75.88955322,0.000
45.30886079,-75.89871303,0.000
45.30885608,-75.89868814,0.000
45.30885468,-75.89869603,0.000
45.30886074,-75.8987045,0.000
45.30887658,-75.89870054,0.000
45.30886073,-75.89870139,0.000
45.29873794,-75.89115534,0.000
45.30731323,-75.89709458,0.000
45.2850341,-75.88564506,0.000
45.28504012,-75.885645,0.000
45.28503619,-75.88565213,0.000
45.28504616,-75.8856492,0.000
45.28505225,-75.88566192,0.000
45.28504012,-75.885645,0.000
45.28504826,-75.88564314,0.000
45.28503538,-75.88564322,0.000
45.29507997,-75.88721409,0.000
45.29285225,-75.88100722,0.000
45.285461,-75.88255808,0.000
45.28951285,-75.88009368,0.000
45.29632545,-75.88847119,0.000
45.30911493,-75.89896625,0.000
45.30821901,-75.89800328,0.000
45.30807687,-75.89784612,0.000
45.29764924,-75.88982105,0.000
45.2865178,-75.88156379,0.000
45.29530421,-75.88757921,0.000
45.2882643,-75.88045822,0.000
45.4334878,-75.69507389,0.000
45.43515524,-75.69103005,0.000
45.43514849,-75.69102632,0.000
45.43493823,-75.69110976,0.000
45.43483864,-75.69179781,0.000
45.41221821,-75.68549758,0.000
45.41221809,-75.68548049,0.000
45.41223615,-75.68548023,0.000
45.41222423,-75.6854975,0.000
45.41222684,-75.68549319,0.000
45.41222405,-75.68547186,0.000
45.41224223,-75.68548869,0.000
45.41222809,-75.68549317,0.000
45.40879916,-75.69378253,0.000
45.40878263,-75.69376639,0.000
45.4087857,-75.69379087,0.000
45.40878211,-75.69378888,0.000
45.40879444,-75.69376978,0.000
45.40878924,-75.69378098,0.000
45.40877768,-75.69377063,0.000
45.40878213,-75.69378277,0.000
45.40877778,-75.69377074,0.000
45.40878241,-75.69376995,0.000
45.40879496,-75.69378259,0.000
45.40879444,-75.69376978,0.000
45.40879973,-75.6937983,0.000
45.40878852,-75.69378269,0.000
45.40878848,-75.69377841,0.000
45.4087906,-75.69377661,0.000
45.4087906,-75.69377661,0.000
45.40793328,-75.69586024,0.000
45.40793291,-75.69583301,0.000
45.40792902,-75.69582752,0.000
45.40795444,-75.69581664,0.000
45.40793564,-75.69581967,0.000
45.407937,-75.69583882,0.000
45.40793698,-75.69583278,0.000
45.41143792,-75.68752145,0.000
45.41141499,-75.68753251,0.000
45.41144157,-75.68755241,0.000
45.41142736,-75.68753376,0.000
45.41142806,-75.68754828,0.000
45.41143214,-75.68751769,0.000
45.41141983,-75.68754046,0.000
45.41142586,-75.68753607,0.000
45.41141384,-75.68754482,0.000
45.41142585,-75.68754037,0.000
45.41273216,-75.68396092,0.000
45.40991982,-75.69108897,0.000
45.40562222,-75.70138267,0.000
45.40916215,-75.69291878,0.000
45.41147916,-75.68741997,0.000
45.41199359,-75.68607338,0.000
45.41164476,-75.6870074,0.000
45.41082762,-75.68890959,0.000
45.4071458,-75.69777656,0.000
45.41058165,-75.68946877,0.000
45.41059959,-75.68945143,0.000
45.41059363,-75.68945589,0.000
45.41059455,-75.68946774,0.000
45.41059193,-75.68946738,0.000
45.41059697,-75.68945704,0.000
45.41059381,-75.68948569,0.000
45.41059965,-75.68945997,0.000
45.41059965,-75.68945997,0.000
45.41058805,-75.6894597,0.000
45.41058889,-75.68948534,0.000
45.41059422,-75.68945678,0.000
45.41060487,-75.68946259,0.000
45.41059179,-75.68946353,0.000
45.41057694,-75.68947695,0.000
45.41059769,-75.68946998,0.000
45.37641521,-75.73655262,0.000
45.31710822,-75.59763145,0.000
45.31913902,-75.59702603,0.000
45.31914869,-75.5970376,0.000
45.42406844,-75.61401425,0.000
45.4238544,-75.6114208,0.000
45.29247116,-75.78815091,0.000
45.28987674,-75.86350664,0.000
45.28986659,-75.86350249,0.000
45.29008194,-75.86006616,0.000
45.28033189,-75.91629661,0.000
45.27865956,-75.7799238,0.000
45.27865956,-75.7799238,0.000
45.27867185,-75.77989624,0.000
45.2786559,-75.77992732,0.000
45.27866594,-75.77991337,0.000
45.27866816,-75.77992369,0.000
45.31550791,-75.80096087,0.000
45.315509,-75.80095527,0.000
45.31550657,-75.80096628,0.000
45.31567502,-75.80109503,0.000
45.31568099,-75.80108643,0.000
45.31568093,-75.8010779,0.000
45.31379363,-75.79956011,0.000
45.31380567,-75.79955996,0.000
45.31379367,-75.79956641,0.000
45.31380387,-75.79956702,0.000
45.31378728,-75.79956695,0.000
45.3137997,-75.79956857,0.000
45.31378545,-75.79954999,0.000
45.31378789,-75.7995648,0.000
45.31380719,-75.79956507,0.000
45.3137854,-75.79955748,0.000
45.31378772,-75.79957724,0.000
45.31379374,-75.79957717,0.000
45.31378383,-75.79956606,0.000
45.31378383,-75.79956606,0.000
45.31379158,-75.79957293,0.000
45.31379164,-75.79958512,0.000
45.31379374,-75.79957717,0.000
45.31379857,-75.79955016,0.000
45.31378767,-75.79956871,0.000
45.3138211,-75.79955307,0.000
45.31379374,-75.79957717,0.000
45.31379594,-75.79958507,0.000
45.31379588,-75.79957892,0.000
45.27599315,-75.77826745,0.000
45.31612977,-75.80146481,0.000
45.32452235,-75.80497231,0.000
45.31340053,-75.799273,0.000
45.3055541,-75.79466739,0.000
45.37490801,-75.65230105,0.000
45.37488955,-75.65229705,0.000
45.37489783,-75.65228276,0.000
45.37489795,-75.65229693,0.000
45.37488057,-75.65230815,0.000
45.37490621,-75.65231597,0.000
45.37517914,-75.65252241,0.000
45.37585399,-75.65303926,0.000
45.3764939,-75.65320033,0.000
45.47111496,-75.46487681,0.000
45.36300964,-75.64526615,0.000
45.36134207,-75.9308699,0.000
45.40169675,-75.67379893,0.000
45.40168072,-75.67380347,0.000
45.40169626,-75.67379261,0.000
45.40170327,-75.6737941,0.000
45.40169872,-75.67379466,0.000
45.40169865,-75.67378915,0.000
45.44227671,-75.64328665,0.000
45.44228134,-75.643278,0.000
45.44228875,-75.64328647,0.000
45.44232648,-75.64329168,0.000
45.44009679,-75.64209715,0.000
45.44133576,-75.6427416,0.000
45.2432749,-75.72918635,0.000
45.36658805,-75.73573015,0.000
45.37019795,-75.73242424,0.000
45.37018156,-75.73259283,0.000
45.37018372,-75.73241701,0.000
45.37022338,-75.73204927,0.000
45.3702173,-75.73204221,0.000
45.37022552,-75.73206503,0.000
45.37022327,-75.73203219,0.000
45.37021129,-75.73204089,0.000
45.37023336,-75.73203859,0.000
45.36773514,-75.73164938,0.000
45.36774117,-75.73165113,0.000
45.3456699,-75.76525228,0.000
45.33778029,-75.76704394,0.000
45.34803322,-75.76859265,0.000
45.34642124,-75.76588506,0.000
45.34136309,-75.77272604,0.000
45.34486806,-75.76470995,0.000
45.34083662,-75.77247336,0.000
45.34074869,-75.7615773,0.000
45.34074217,-75.76156702,0.000
45.34684813,-75.76624148,0.000
45.34601149,-75.76552696,0.000
45.34339237,-75.76360508,0.000
45.20674132,-75.69204241,0.000
45.16891602,-75.78366973,0.000
45.17419122,-75.76955637,0.000
45.16589524,-75.79182502,0.000
45.16587116,-75.79182532,0.000
45.16587845,-75.79183132,0.000
45.16587121,-75.79183383,0.000
45.19219257,-75.72590901,0.000
45.40639737,-75.69625238,0.000
45.40554466,-75.6982828,0.000
45.40480066,-75.70000069,0.000
45.40792868,-75.6924357,0.000
45.40795886,-75.69234963,0.000
45.40627273,-75.69650195,0.000
45.41037,-75.71870907,0.000
45.40804672,-75.75686646,0.000
45.40801225,-75.75692618,0.000
45.4039634,-75.75479874,0.000
45.40390789,-75.75480832,0.000
45.40638404,-75.75532989,0.000
45.40639012,-75.75532943,0.000
45.40791369,-75.75677607,0.000
45.40425328,-75.75486223,0.000
45.40670547,-75.75557462,0.000
45.40975858,-75.75958035,0.000
45.40848548,-75.75744348,0.000
45.4084866,-75.7574448,0.000
45.4083624,-75.75730012,0.000
45.40975936,-75.75958167,0.000
45.40837272,-75.75731249,0.000
45.4842248,-75.52035058,0.000
45.48423774,-75.52036852,0.000
45.4842355,-75.52035572,0.000
45.48424761,-75.52036407,0.000
45.48106991,-75.51864024,0.000
45.48109226,-75.51863324,0.000
45.47932747,-75.5176703,0.000
45.47931347,-75.51767176,0.000
45.45988551,-75.51761616,0.000
45.19272187,-75.8256312,0.000
45.41849283,-75.67085382,0.000
45.42091404,-75.67259925,0.000
45.42091161,-75.67260289,0.000
45.42091004,-75.67260322,0.000
45.43078636,-75.68088426,0.000
45.43079621,-75.68087864,0.000
45.42411315,-75.67528248,0.000
45.42411309,-75.67527393,0.000
45.42893896,-75.67937419,0.000
45.42918353,-75.67956956,0.000
45.42705081,-75.67778151,0.000
45.42544802,-75.67642325,0.000
45.42203675,-75.67356123,0.000
45.39709179,-75.6293833,0.000
45.27167791,-75.72589039,0.000
45.26864047,-75.73484018,0.000
45.26864047,-75.73484018,0.000
45.26864047,-75.73484018,0.000
45.27212704,-75.72416899,0.000
45.27087635,-75.72844836,0.000
45.27028306,-75.73013134,0.000
45.27062422,-75.72920104,0.000
45.27234997,-75.72334193,0.000
45.27425195,-75.71774677,0.000
45.40675054,-75.73872942,0.000
45.46022155,-75.47563543,0.000
45.46155576,-75.47144221,0.000
45.45990148,-75.47722674,0.000
45.4648306,-75.47021954,0.000
45.35308753,-75.72337945,0.000
45.3530945,-75.72338825,0.000
45.46873973,-75.48648304,0.000
45.47055074,-75.48061932,0.000
45.47056305,-75.48058826,0.000
45.47864406,-75.48576316,0.000
45.47724441,-75.4931073,0.000
45.47752407,-75.49472181,0.000
45.47369893,-75.47801594,0.000
45.4778084,-75.47981089,0.000
45.47020519,-75.48124005,0.000
45.47742332,-75.49699911,0.000
45.43910936,-75.6767495,0.000
45.43269303,-75.67627789,0.000
45.43269707,-75.67628489,0.000
45.43269108,-75.67629842,0.000
45.43088201,-75.67471531,0.000
45.43317183,-75.67685947,0.000
45.43477946,-75.62579511,0.000
45.24950435,-75.90956761,0.000
45.39084668,-75.68014293,0.000
45.35344392,-75.73037715,0.000
45.35343796,-75.73038577,0.000
45.35344982,-75.73036,0.000
45.35235601,-75.7285982,0.000
45.348895,-75.71603068,0.000
45.37890708,-75.72311553,0.000
45.31142745,-75.88712331,0.000
45.40886826,-75.64598985,0.000
45.37910453,-75.73052712,0.000
45.38385879,-75.748839,0.000
45.38432541,-75.74911847,0.000
45.38829754,-75.75150614,0.000
45.39010301,-75.75259147,0.000
45.39183173,-75.75361677,0.000
45.39187099,-75.75365649,0.000
45.38081572,-75.74700594,0.000
45.39336893,-75.75453072,0.000
45.38724143,-75.75086658,0.000
45.3903544,-75.75272547,0.000
45.39213486,-75.75379038,0.000
45.39213481,-75.7537834,0.000
45.39213236,-75.75379318,0.000
45.39477309,-75.75542287,0.000
45.39348701,-75.75460275,0.000
45.39406849,-75.75500388,0.000
45.39516726,-75.7558323,0.000
45.34360257,-75.77207713,0.000
45.23849329,-75.69279585,0.000
45.34874978,-75.70935515,0.000
45.4509461,-75.4933246,0.000
45.40807335,-75.71732132,0.000
45.4304015,-75.61691071,0.000
45.22603017,-75.68554631,0.000
45.22603388,-75.68552142,0.000
45.38917558,-75.74309503,0.000
45.38918794,-75.74310157,0.000
45.38878434,-75.74453282,0.000
45.43449916,-75.68008592,0.000
45.4345053,-75.68010293,0.000
45.43449573,-75.68007961,0.000
45.43053581,-75.68959482,0.000
45.43052445,-75.68956973,0.000
45.43051449,-75.68957986,0.000
45.42960127,-75.69176533,0.000
45.42960949,-75.69175902,0.000
45.42959649,-75.69177526,0.000
45.43118447,-75.6879876,0.000
45.42799574,-75.69548839,0.000
45.42799661,-75.69551079,0.000
45.43577254,-75.67697863,0.000
45.43097684,-75.68846165,0.000
45.42851354,-75.69428913,0.000
45.42837284,-75.69460284,0.000
45.42930571,-75.69247465,0.000
45.42938532,-75.69229478,0.000
45.42947573,-75.69203229,0.000
45.39860229,-75.7370423,0.000
45.28403986,-75.73702969,0.000
45.28612202,-75.73014092,0.000
45.28611504,-75.73005391,0.000
45.28112517,-75.73793287,0.000
45.28359622,-75.73800536,0.000
45.28601014,-75.73169155,0.000
45.45045291,-75.47247567,0.000
45.43924671,-75.63882447,0.000
45.43925266,-75.63881583,0.000
45.43690454,-75.64447979,0.000
45.43691057,-75.64448084,0.000
45.43826208,-75.6417405,0.000
45.3650913,-75.70699164,0.000
45.3650866,-75.70700983,0.000
45.3650956,-75.7070092,0.000
45.36510068,-75.7069961,0.000
45.36368621,-75.70534792,0.000
45.36410719,-75.7057035,0.000
45.27305957,-75.72099531,0.000
45.27344184,-75.72128597,0.000
45.27244122,-75.73628893,0.000
45.27283436,-75.7352512,0.000
45.27199958,-75.73746708,0.000
45.27200442,-75.7374636,0.000
45.27198007,-75.73747746,0.000
45.40175399,-75.74959328,0.000
45.40175396,-75.74958901,0.000
45.40175396,-75.74958901,0.000
45.40175396,-75.74958901,0.000
45.40175396,-75.74958901,0.000
45.39967205,-75.75321193,0.000
45.40466695,-75.68028953,0.000
45.40467492,-75.68028882,0.000
45.40467273,-75.68028399,0.000
45.37802636,-75.67329183,0.000
45.37750136,-75.67342208,0.000
